CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,,SEVERITY,CREATED BY,OPENED,CLOSED,DATE-OPENED,DATECLOSED,s,d,Hours,Days
64399,Henderson,718-0464-11,Phone,Ace 6,Low battery life,,Low,Raj,6:00 PM,3:00 PM,04-05-2021,04-07-2021,04-05-2021 18:00,04-07-2021 15:00,1461,61
41659,Owens,571-4072-06,Phone,Ace Galaxy S10,Phone lagging,,Low,Raj,7:00 PM,5:00 PM,03-11-2021,3-13-2021,03-11-2021 19:00,13-03-2021 00:00,5659,236
76332,Thompson,420-5258-35,Phone,Ace M31 Prime,Overheating,,Medium,Raj,10:00 PM,6:00 PM,3-21-2021,3-23-2021,21-03-2021 00:00,23-03-2021 00:00,48,2
11365,Thomas,896-1740-14,Phone,Ace M31 Prime,Low battery life,,Low,Raj,11:00 AM,7:00 PM,3-28-2021,3-30-2021,28-03-2021 00:00,30-03-2021 00:00,48,2
63983,Warren,469-2312-71,Tablet,Ace Swift F20,Low battery life,,Low,Raj,12:00 PM,10:00 PM,03-12-2021,3-13-2021,03-12-2021 12:00,13-03-2021 00:00,6372,266
33756,Robinson,846-2791-51,Tablet,Ace Tablet 500 Mini,Display cracked completely,,High,Raj,7:00 PM,7:00 PM,04-01-2021,04-02-2021,04-01-2021 19:00,04-02-2021 19:00,744,31
57167,Douglas,625-0057-22,Tablet,Ace Tab E750,Pen not working,,Medium,Raj,5:00 PM,4:00 PM,03-05-2021,03-06-2021,03-05-2021 17:00,03-06-2021 16:00,743,31
89507,Harrison,007-7395-40,Tablet,Ace Tablet 500 Mini,Keypad not working,,Medium,Raj,7:00 PM,8:00 AM,4-29-2021,01-05-2021,29-04-2021 00:00,01-05-2021 08:00,56,3
50101,Hunt,790-3722-84,Tablet,Ace Swift F20,Touchpad not working,,High,Raj,4:00 PM,2:00 PM,4-29-2021,4-30-2021,29-04-2021 00:00,30-04-2021 00:00,24,1
43764,Morris,834-4547-46,Tablet,Ace NotePad 4,Water damage,,High,Surya,2:00 PM,1:00 PM,4-14-2021,4-15-2021,14-04-2021 00:00,15-04-2021 00:00,24,1
80056,Jones,569-1735-51,Tablet,Ace Swift F20,Touchpad not working,,High,Surya,1:00 PM,10:00 AM,3-30-2021,3-31-2021,30-03-2021 00:00,31-03-2021 00:00,24,1
56623,Moore,683-7446-92,Tablet,Ace Tab E750,Extremely sLow and lagging,,Medium,Surya,10:00 AM,9:00 AM,03-12-2021,3-14-2021,03-12-2021 10:00,14-03-2021 00:00,6346,265
74728,Sullivan,745-1655-44,Tablet,Ace Tab E750,Battery not charging,3,High,Surya,9:00 AM,7:00 AM,04-01-2021,04-02-2021,04-01-2021 09:00,04-02-2021 07:00,742,31
58851,Russell,103-0620-62,Tablet,Ace NotePad 2,SLow,,Low,Surya,4:00 PM,7:00 PM,04-11-2021,4-13-2021,04-11-2021 16:00,13-04-2021 00:00,4936,206
18541,Ryan,244-5317-85,Phone,Ace 5s,Cannot charge fully,,Medium,Surya,12:00 PM,8:00 AM,4-30-2021,01-05-2021,30-04-2021 00:00,01-05-2021 08:00,32,2
54663,Perkins,958-3779-13,Desktop,Ace Zeus V01,Cannot install updates,,Low,Surya,7:00 PM,2:00 PM,3-23-2021,3-25-2021,23-03-2021 00:00,25-03-2021 00:00,48,2
13679,Farrell,474-0034-13,Desktop,Ace AZ Desktop,Screen blackout when turning on,,Medium,Surya,9:00 AM,1:00 PM,4-14-2021,4-15-2021,14-04-2021 00:00,15-04-2021 00:00,24,1
46146,Parker,697-0106-87,Laptop,Ace Flare S2,Cannot establish bluetooth connection,,Low,Surya,11:00 AM,2:00 PM,04-01-2021,04-03-2021,04-01-2021 11:00,04-03-2021 14:00,1419,60
42164,Adams,102-8011-25,Laptop,Ace SparX Pro,Broken headphones port,8,Medium,Rohan,12:00 PM,3:00 PM,3-23-2021,3-24-2021,23-03-2021 00:00,24-03-2021 00:00,24,1
16299,Montgomery,948-6358-70,Laptop,Ace Flare S6,USB port damaged,,Medium,Rohan,7:00 AM,8:00 PM,4-24-2021,4-25-2021,24-04-2021 00:00,25-04-2021 00:00,24,1
97258,Hunt,416-2056-87,Phone,Ace Galaxy S10,Monitor ghosting,,Low,Rohan,5:00 PM,3:00 PM,3-15-2021,3-18-2021,15-03-2021 00:00,18-03-2021 00:00,72,3
24388,Gray,931-8890-62,Laptop,Ace Flare S2,Hard drive noises,,High,Rohan,7:00 PM,5:00 PM,04-06-2021,04-07-2021,04-06-2021 19:00,04-07-2021 17:00,718,30
32819,Wright,854-6342-78,Phone,Ace M31 Prime,Cannot adjust volume,11,Medium,Rohan,11:00 AM,9:00 AM,03-02-2021,03-04-2021,03-02-2021 11:00,03-04-2021 09:00,1414,59
25444,Douglas,302-7377-85,Phone,Ace 5,Headphones port loosened,,Medium,Rohan,2:00 PM,1:00 PM,04-04-2021,04-06-2021,04-04-2021 14:00,04-06-2021 13:00,1463,61
21557,Henderson,924-9825-38,Tablet,Ace Tablet 500 Mini,Screen glitches,,Medium,Rohan,1:00 PM,10:00 PM,03-04-2021,03-05-2021,03-04-2021 13:00,03-05-2021 22:00,729,31
12980,Watson,778-9409-76,Tablet,Ace Tablet 500 Mini,Unresponsive power button,,High,Rohan,2:00 PM,12:00 PM,4-13-2021,4-14-2021,13-04-2021 00:00,14-04-2021 00:00,24,1
99135,Hunt,911-4158-76,Tablet,Ace Tablet 500 Mini,SLow,,Low,Abhishek,9:00 AM,2:00 PM,4-21-2021,4-23-2021,21-04-2021 00:00,23-04-2021 00:00,48,2
49551,Spencer,049-1133-77,Laptop,Ace Flare S6,Cannot access RAM,7,Medium,Abhishek,4:00 PM,3:00 PM,04-03-2021,04-05-2021,04-03-2021 16:00,04-05-2021 15:00,1463,61
18742,Campbell,927-2157-57,Laptop,Ace Swift F20 Lite,Power Button not working,,High,Abhishek,12:00 PM,8:00 AM,04-06-2021,04-07-2021,04-06-2021 12:00,04-07-2021 08:00,716,30
14431,Ellis,177-1638-21,Laptop,Ace Flare S6,Battery does not charge upto 100%,3,Medium,Abhishek,7:00 PM,3:00 PM,4-29-2021,05-01-2021,29-04-2021 00:00,05-01-2021 15:00,2721,114
84207,Douglas,883-5806-41,Laptop,Ace Notebook 2.0,Battery replacement,3,Low,Abhishek,9:00 AM,5:00 PM,3-20-2021,3-22-2021,20-03-2021 00:00,22-03-2021 00:00,48,2
49591,Warren,761-5125-30,Laptop,Ace SparX Pro,Screen Flickering when connected to charger,,Medium,Abhishek,11:00 AM,8:00 AM,3-17-2021,3-18-2021,17-03-2021 00:00,18-03-2021 00:00,24,1
49569,Anderson,384-3667-94,Laptop,Ace Lappy 1126,"Battery not charging, laptop works with charger",3,Low,Abhishek,12:00 PM,2:00 PM,3-22-2021,3-23-2021,22-03-2021 00:00,23-03-2021 00:00,24,1
54305,Payne,173-6692-67,Laptop,Ace Notebook 2.0 Lite,Charging port is loose,,High,Abhishek,2:00 PM,1:00 PM,3-27-2021,3-28-2021,27-03-2021 00:00,28-03-2021 00:00,24,1
96333,Barnes,024-5940-66,Laptop,Ace Swift F20 Lite,Keyboard not working,,Medium,Abhishek,3:00 PM,10:00 AM,04-01-2021,04-03-2021,04-01-2021 15:00,04-03-2021 10:00,1411,59
73806,Holmes,407-3725-60,Laptop,Ace Notebook 1.0,Touchpad sLow,,Medium,Abhishek,8:00 PM,9:00 AM,03-08-2021,03-10-2021,03-08-2021 20:00,03-10-2021 09:00,1453,61
89014,Owens,167-2836-01,Laptop,Ace SparX,Cannot adjust volume,11,Medium,Abhishek,3:00 PM,4:00 PM,4-19-2021,4-20-2021,19-04-2021 00:00,20-04-2021 00:00,24,1
47135,Hamilton,931-3333-13,Laptop,Ace Flare S2,USB port issues,,Low,Abhishek,5:00 PM,12:00 PM,3-13-2021,3-15-2021,13-03-2021 00:00,15-03-2021 00:00,48,2
30547,Stewart,706-2610-34,Laptop,Ace SparX,Connected not charging,,Low,Ahmed,6:00 PM,7:00 PM,4-20-2021,4-22-2021,20-04-2021 00:00,22-04-2021 00:00,48,2
50517,Murphy,282-4390-51,Desktop,Ace Zeus V01,Processor burning,,High,Ahmed,7:00 PM,9:00 AM,4-25-2021,4-26-2021,25-04-2021 00:00,26-04-2021 00:00,24,1
31555,Perry,494-3220-09,Desktop,Ace Quantum Core 5278,Keyboard unresponsive,,Medium,Ahmed,10:00 PM,2:00 PM,04-08-2021,4-29-2021,04-08-2021 22:00,29-04-2021 00:00,2350,98
61971,Owens,911-0836-60,Desktop,Ace Pro 2000,Fans not working sometimes,,Medium,Ahmed,11:00 AM,3:00 PM,4-16-2021,4-18-2021,16-04-2021 00:00,18-04-2021 00:00,48,2
39185,Turner,217-4685-97,Desktop,Ace A700,Cannot install updates,,Low,Ahmed,12:00 PM,8:00 PM,5-26-2021,5-29-2021,26-05-2021 00:00,29-05-2021 00:00,72,3
54797,Baker,158-6423-63,Desktop,Ace Pro 2000,Cannot install updates,,Low,Ahmed,7:00 AM,3:00 PM,04-03-2021,04-07-2021,04-03-2021 07:00,04-07-2021 15:00,2936,123
72727,Hamilton,836-6669-23,Desktop,Ace Zeus V01,Screen blackout when turning on,,Medium,Ahmed,5:00 PM,5:00 PM,4-30-2021,05-01-2021,30-04-2021 00:00,05-01-2021 17:00,2743,115
43479,Ferguson,497-0742-60,Desktop,Ace PC 3699,Minor monitor issues,,Medium,Ahmed,7:00 PM,6:00 PM,4-19-2021,4-21-2021,19-04-2021 00:00,21-04-2021 00:00,48,2
89546,Sullivan,099-2421-89,Desktop,Ace Quantum Core 5278,Monitor ghosting,,Medium,Ahmed,8:00 AM,7:00 PM,04-03-2021,04-05-2021,04-03-2021 08:00,04-05-2021 19:00,1475,62
4366,Morrison,117-1740-22,Desktop,Ace PC 3699,Blue Screen,4,High,Ahmed,2:00 PM,10:00 PM,04-10-2021,04-10-2021,04-10-2021 14:00,04-10-2021 22:00,8,1
5149,Casey,248-8806-48,Desktop,Ace AZ Desktop,Failing power supply,,High,Ahmed,1:00 PM,7:00 PM,05-05-2021,05-05-2021,05-05-2021 13:00,05-05-2021 19:00,6,1
86809,Hill,595-1631-92,Desktop,Ace PC 3699,Screen frozen,,High,Ahmed,10:00 AM,10:00 PM,5-20-2021,5-20-2021,20-05-2021 00:00,20-05-2021 00:00,0,0
78048,Gray,106-6572-24,Desktop,Ace Pro 2000,Processor burning,,High,Ahmed,9:00 AM,8:00 AM,5-29-2021,5-30-2021,29-05-2021 00:00,30-05-2021 00:00,24,1
73697,Cole,197-5686-32,Desktop,Ace Zeus V01,Keyboard unresponsive,,Medium,Surya,4:00 PM,2:00 PM,4-27-2021,4-28-2021,27-04-2021 00:00,28-04-2021 00:00,24,1
86816,Hawkins,801-7863-79,Desktop,Ace AZ Desktop,Fans not working sometimes,,Medium,Surya,12:00 PM,1:00 PM,05-03-2021,05-04-2021,05-03-2021 12:00,05-04-2021 13:00,745,32
26643,Evans,772-9447-44,Desktop,Ace Quantum Core 5278,Cannot install updates,,Low,Surya,7:00 PM,10:00 AM,04-04-2021,04-07-2021,04-04-2021 19:00,04-07-2021 10:00,2175,91
89947,Edwards,411-7814-10,Desktop,Ace PC 3699,Cannot install updates,,Low,Surya,9:00 AM,9:00 AM,4-25-2021,4-27-2021,25-04-2021 00:00,27-04-2021 00:00,48,2
9538,Richardson,645-2791-18,Desktop,Ace Zeus V01,Screen blackout when turning on,,Medium,Surya,11:00 AM,10:00 PM,5-26-2021,5-27-2021,26-05-2021 00:00,27-05-2021 00:00,24,1
60645,Richardson,252-3788-42,Desktop,Ace AZ Desktop,Minor monitor issues,,Medium,Raj,12:00 PM,7:00 PM,04-07-2021,04-08-2021,04-07-2021 12:00,04-08-2021 19:00,751,32
26156,Phillips,142-4962-59,Phone,Ace Galaxy S9,Screen burning,,Medium,Raj,2:00 PM,8:00 AM,4-24-2021,4-25-2021,24-04-2021 00:00,25-04-2021 00:00,24,1
68218,Tucker,366-7448-47,Phone,Ace Galaxy S4,Blue Screen,4,High,Raj,3:00 PM,10:00 PM,4-25-2021,4-25-2021,25-04-2021 00:00,25-04-2021 00:00,0,0
60711,Ellis,850-3402-64,Phone,Ace Galaxy S4,SLow charging,,Low,Raj,8:00 PM,7:00 PM,5-24-2021,5-28-2021,24-05-2021 00:00,28-05-2021 00:00,96,4
67678,Thomas,774-4463-29,Phone,Ace M31 Prime,Screen frozen,,High,Raj,3:00 PM,10:00 PM,04-02-2021,04-02-2021,04-02-2021 15:00,04-02-2021 22:00,7,1
30628,Chapman,019-6437-86,Phone,Ace X3,Touchscreen unresponsive,,High,Raj,5:00 PM,8:00 AM,5-31-2021,5-31-2021,31-05-2021 00:00,31-05-2021 00:00,0,0
22067,Edwards,348-4451-65,Phone,Ace 6s+,Touchscreen not working,,High,Abhishek,6:00 PM,2:00 PM,05-06-2021,05-06-2021,05-06-2021 18:00,05-06-2021 14:00,4,1
84837,Farrell,146-2171-59,Phone,Ace Galaxy S10,Not charging,,High,Abhishek,7:00 PM,3:00 PM,5-23-2021,5-23-2021,23-05-2021 00:00,23-05-2021 00:00,0,0
51143,Stewart,586-6290-37,Phone,Ace X3,water damage,,High,Abhishek,10:00 PM,8:00 AM,04-02-2021,04-03-2021,04-02-2021 22:00,04-03-2021 08:00,658,28
38764,Williams,694-2750-65,Phone,Ace Galaxy S9,some apps are not functioning,,Medium,Abhishek,8:00 AM,2:00 PM,4-14-2021,4-15-2021,14-04-2021 00:00,15-04-2021 00:00,24,1
28909,Henderson,875-5275-03,Phone,Ace 5s,keypad not working,,Medium,Abhishek,2:00 PM,1:00 PM,05-12-2021,5-13-2021,05-12-2021 14:00,13-05-2021 00:00,4958,207
16821,Morrison,299-6701-53,Phone,Ace Galaxy S6,cam is not turning on,7,Medium,Abhishek,1:00 PM,10:00 AM,04-01-2021,04-02-2021,04-01-2021 13:00,04-02-2021 10:00,741,31
16916,Perkins,896-0362-27,Phone,Ace Galaxy S10,cannot use bluetooth and external devices,,Medium,Rohan,10:00 AM,9:00 AM,4-17-2021,4-18-2021,17-04-2021 00:00,18-04-2021 00:00,24,1
40940,Martin,374-8868-61,Phone,Ace 5s,battery drains quickly,3,Medium,Rohan,9:00 AM,10:00 PM,04-11-2021,04-02-2021,04-11-2021 09:00,04-02-2021 22:00,6539,273
21965,Cameron,016-6609-06,Phone,Ace Galaxy S10,Low battery life,,Low,Rohan,4:00 PM,7:00 PM,5-13-2021,5-16-2021,13-05-2021 00:00,16-05-2021 00:00,72,3
65933,Montgomery,315-6806-70,Phone,Ace Galaxy S4,Doesnot charge upto 100%,,Low,Rohan,12:00 PM,8:00 AM,5-15-2021,5-18-2021,15-05-2021 00:00,18-05-2021 00:00,72,3
38501,Harper,182-0296-15,Phone,Ace 5,Can't connect to wifi,,Low,Rohan,7:00 PM,2:00 PM,5-20-2021,5-25-2021,20-05-2021 00:00,25-05-2021 00:00,120,5
39490,Parker,836-1764-37,Phone,Ace Galaxy S10,SLow Phone,,Medium,Rohan,9:00 AM,1:00 PM,05-09-2021,05-10-2021,05-09-2021 09:00,05-10-2021 13:00,724,31
13486,Sullivan,434-7634-00,Phone,Ace 6,Speakers not working,,Low,Rohan,11:00 AM,10:00 AM,4-13-2021,4-16-2021,13-04-2021 00:00,16-04-2021 00:00,72,3
67404,Hall,814-4576-27,Phone,Ace Galaxy S9,Storage gets full often,,Medium,Rohan,12:00 PM,9:00 AM,04-09-2021,04-10-2021,04-09-2021 12:00,04-10-2021 09:00,717,30
49882,Clark,473-3331-80,Phone,Ace Galaxy S6,Pop up ads often disturbing,,Low,Surya,7:00 AM,4:00 PM,5-30-2021,06-03-2021,30-05-2021 00:00,06-03-2021 16:00,2024,85
91337,Reed,511-6322-47,Phone,Ace Galaxy S4,Game glitches,,Low,Surya,5:00 PM,12:00 PM,4-20-2021,4-24-2021,20-04-2021 00:00,24-04-2021 00:00,96,4
29301,Ferguson,045-5289-50,Phone,Ace X3,cannot connect to the wifi,,Medium,Surya,7:00 PM,7:00 PM,04-11-2021,4-13-2021,04-11-2021 19:00,13-04-2021 00:00,4939,206
76200,Jones,324-9038-39,Phone,Ace Galaxy S4,Microphone not working sometimes,,High,Surya,8:00 AM,9:00 AM,04-03-2021,04-03-2021,04-03-2021 08:00,04-03-2021 09:00,1,1
56067,Johnston,944-9203-05,Phone,Ace Galaxy S9,Bluetooth disconnects on its own,5,Medium,Surya,2:00 PM,11:00 AM,04-11-2021,4-13-2021,04-11-2021 14:00,13-04-2021 00:00,4934,206
62035,Wright,009-2354-73,Phone,Ace Galaxy S10,Updates are not keeping up,,Medium,Surya,1:00 PM,12:00 PM,4-19-2021,4-20-202-,19-04-2021 00:00,#VALUE!,#VALUE!,#VALUE!
59352,Thompson,719-4178-76,Phone,Ace Galaxy S6,Lags when Youtube opens,,Medium,Ahmed,10:00 AM,5:00 PM,04-08-2021,04-09-2021,04-08-2021 10:00,04-09-2021 17:00,751,32
97832,Adams,873-2539-94,Phone,Ace 6,Hotspot not connecting to some devices,,Medium,Ahmed,9:00 AM,6:00 PM,04-05-2021,04-06-2021,04-05-2021 09:00,04-06-2021 18:00,753,32
86994,Stewart,245-6885-70,Phone,Ace M31 Prime,Keyboard lag,,Low,Ahmed,4:00 PM,7:00 PM,4-14-2021,4-18-2021,14-04-2021 00:00,18-04-2021 00:00,96,4
52782,Montgomery,246-5029-16,Phone,Ace M31 Prime,Apps not responding at times,2,High,Ahmed,8:00 AM,7:00 PM,04-12-2021,04-12-2021,04-12-2021 08:00,04-12-2021 19:00,11,1
88052,Owens,521-9764-49,Phone,Ace 5s,Screen freezes when charging,,High,Ahmed,2:00 PM,8:00 AM,5-24-2021,5-25-2021,24-05-2021 00:00,25-05-2021 00:00,24,1
59258,Turner,325-4879-13,Tablet,Ace Tab E750 Pro,Music glitches,,Low,Rohan,1:00 PM,10:00 PM,5-26-2021,5-26-2021,26-05-2021 00:00,26-05-2021 00:00,0,0
17375,Rogers,798-5336-65,Tablet,Ace NotePad 2,Data Low mode is disabled,,High,Rohan,1:00 PM,7:00 PM,05-06-2021,05-06-2021,05-06-2021 13:00,05-06-2021 19:00,6,1
64163,Davis,308-8584-56,Tablet,Ace NotePad 2,Calculator showing error often,10,Low,Rohan,10:00 AM,10:00 PM,4-28-2021,05-02-2021,28-04-2021 00:00,05-02-2021 22:00,1946,82
98843,Tucker,704-8025-48,Tablet,Ace NotePad 4,Camera is not working,7,Low,Rohan,11:00 PM,8:00 AM,04-11-2021,4-13-2021,04-11-2021 23:00,13-04-2021 00:00,4943,206
67712,Stevens,762-8122-71,Tablet,Ace Tablet 500 Mini,Battery does not last for long,3,Medium,Ahmed,12:00 PM,1:00 PM,4-16-2021,4-17-2021,16-04-2021 00:00,17-04-2021 00:00,24,1
26344,Henderson,500-5313-13,Tablet,Ace NotePad 2,The device is not turning on,,High,Raj,7:00 AM,6:00 PM,5-18-2021,5-18-2021,18-05-2021 00:00,18-05-2021 00:00,0,0
1391,Hunt,268-4049-39,Tablet,Ace Swift F20,Display is broken,,Medium,Surya,5:00 PM,7:00 PM,5-14-2021,5-15-2021,14-05-2021 00:00,15-05-2021 00:00,24,1
58045,Montgomery,212-6502-07,Tablet,Ace Tablet 500,Does not get charged,,Medium,Abhishek,7:00 PM,8:00 AM,05-12-2021,5-13-2021,05-12-2021 19:00,13-05-2021 00:00,4963,207
94251,Cole,920-8962-58,Tablet,Ace NotePad 4,Some apps are not working,,Low,Raj,8:00 AM,2:00 PM,4-16-2021,4-18-2021,16-04-2021 00:00,18-04-2021 00:00,48,2
95071,Mitchell,085-4180-55,Tablet,Ace NotePad 2,Forgotten password,,Medium,Surya,2:00 PM,1:00 PM,5-25-2021,5-28-2021,25-05-2021 00:00,28-05-2021 00:00,72,3
54592,Cameron,584-7430-04,Tablet,Ace Tab E750 Pro,The device is not functioning,,High,Abhishek,1:00 PM,10:00 AM,05-11-2021,05-12-2021,05-11-2021 13:00,05-12-2021 10:00,717,30
14378,Henderson,714-5415-58,Tablet,Ace Tab E750,The screen is completely blank,,High,Rohan,10:00 AM,9:00 PM,5-26-2021,5-26-2021,26-05-2021 00:00,26-05-2021 00:00,0,0
82048,Montgomery,374-8496-43,Tablet,Ace Swift F20,Camera is blurry,7,Low,Ahmed,9:00 AM,4:00 PM,4-21-2021,4-23-2021,21-04-2021 00:00,23-04-2021 00:00,48,2
3886,Carter,938-5542-24,Tablet,Ace Swift F20 Lite,Cannot connect to the app store,,Low,Raj,4:00 PM,12:00 PM,5-26-2021,5-29-2021,26-05-2021 00:00,29-05-2021 00:00,72,3
35228,Kelley,422-3163-05,Tablet,Ace Tab E750,The device heats up occasionally,,Low,Surya,12:00 PM,7:00 PM,04-04-2021,04-06-2021,04-04-2021 12:00,04-06-2021 19:00,1471,62
46437,Cooper,141-8166-58,Tablet,Ace Tab E750,The device needs a battery change,,Medium,Abhishek,7:00 PM,9:00 AM,4-29-2021,4-30-2021,29-04-2021 00:00,30-04-2021 00:00,24,1
31923,Stevens,278-0848-99,Tablet,Ace Tab E750 Pro,Device is not receiving updates,,Low,Rohan,9:00 AM,11:00 AM,4-15-2021,4-17-2021,15-04-2021 00:00,17-04-2021 00:00,48,2
5122,Kelley,669-2973-64,Tablet,Ace NotePad 4,Speakers are not working,,Medium,Ahmed,11:00 AM,12:00 PM,05-01-2021,05-02-2021,05-01-2021 11:00,05-02-2021 12:00,745,32
89204,Roberts,749-2175-53,Tablet,Ace Tablet 500,Some apps are not opening,,Low,Rohan,12:00 PM,2:00 PM,4-29-2021,05-01-2021,29-04-2021 00:00,05-01-2021 14:00,2722,114
84413,Foster,331-3031-95,Laptop,Ace Flare S6,Does not connect to the wifi,,Low,Ahmed,2:00 PM,3:00 PM,05-06-2021,05-08-2021,05-06-2021 14:00,05-08-2021 15:00,1465,62
66061,Spencer,890-8873-69,Laptop,Ace SparX Pro,The device is not charging,,Medium,Raj,3:00 PM,8:00 PM,5-17-2021,5-18-2021,17-05-2021 00:00,18-05-2021 00:00,24,1
91737,Perry,938-6022-23,Laptop,Ace SparX Pro,Device is not functioning at all,,High,Rohan,8:00 PM,3:00 PM,05-07-2021,05-08-2021,05-07-2021 20:00,05-08-2021 15:00,739,31
81514,Robinson,518-9768-08,Laptop,Ace TouchPad 2000,Device does not connect to the network,,Medium,Ahmed,3:00 PM,5:00 PM,05-05-2021,05-06-2021,05-05-2021 15:00,05-06-2021 17:00,746,32
51326,Ross,958-9150-64,Laptop,Ace Notebook 2.0,Word and other ms apps are not opening,,Medium,Raj,5:00 PM,6:00 PM,05-01-2021,05-02-2021,05-01-2021 17:00,05-02-2021 18:00,745,32
11354,Turner,199-3370-95,Laptop,Ace Lappy 1126,Keyboard is not working,,Medium,Surya,6:00 PM,7:00 PM,04-06-2021,04-07-2021,04-06-2021 18:00,04-07-2021 19:00,721,31
96647,Carroll,253-4784-77,Desktop,Ace Quantum Core 5278,Does not connect to external devices,,Medium,Abhishek,7:00 PM,10:00 PM,5-26-2021,5-26-2021,26-05-2021 00:00,26-05-2021 00:00,0,0
11711,Fowler,839-7568-86,Desktop,Ace A700,Forgotten password,,Low,Raj,10:00 PM,11:00 AM,04-08-2021,04-11-2021,04-08-2021 22:00,04-11-2021 11:00,2197,92
83535,Dixon,829-4264-15,Desktop,Ace PC 3699,Screen Is blank,,High,Surya,11:00 AM,12:00 PM,05-01-2021,05-02-2021,05-01-2021 11:00,05-02-2021 12:00,745,32
27042,Thomas,469-1756-37,Desktop,Ace Zeus V01,Screen borken,,High,Abhishek,12:00 PM,7:00 AM,5-13-2021,5-14-2021,13-05-2021 00:00,14-05-2021 00:00,24,1
25648,Reed,006-5075-67,Desktop,Ace A700,keypad not working,,High,Rohan,7:00 AM,5:00 PM,5-29-2021,5-29-2021,29-05-2021 00:00,29-05-2021 00:00,0,0
61499,Richards,961-3985-56,Desktop,Ace Pro 1000,Not charging,,High,Surya,5:00 PM,7:00 PM,05-04-2021,05-04-2021,05-04-2021 17:00,05-04-2021 19:00,2,1
40664,Anderson,659-3366-16,Tablet,Ace NotePad 2,Overheating very often,,Medium,Abhishek,7:00 PM,8:00 AM,05-06-2021,05-06-2021,05-06-2021 19:00,05-06-2021 08:00,11,1
89105,Douglas,899-8554-14,Tablet,Ace Tab E750 Pro,Not charging,,High,Raj,8:00 AM,2:00 PM,05-08-2021,05-08-2021,05-08-2021 08:00,05-08-2021 14:00,6,1
76372,Barrett,988-8134-06,Tablet,Ace Tablet 500,Issue connecting to networks,,Low,Surya,2:00 PM,1:00 PM,5-21-2021,5-23-2021,21-05-2021 00:00,23-05-2021 00:00,48,2
15847,Montgomery,632-0132-39,Phone,Ace 6s+,Cannot connect to the app store,,Low,Rohan,1:00 PM,10:00 AM,04-12-2021,4-14-2021,04-12-2021 13:00,14-04-2021 00:00,5629,235
47738,Owens,591-2669-87,Tablet,Ace NotePad 4,charging port is broken,,Medium,Ahmed,10:00 AM,9:00 AM,05-02-2021,05-03-2021,05-02-2021 10:00,05-03-2021 09:00,671,28
52499,Jones,368-1059-63,Laptop,Ace Notebook 1.0,Power Button not working,,High,Raj,9:00 AM,4:00 PM,5-17-2021,5-17-2021,17-05-2021 00:00,17-05-2021 00:00,0,0
57205,Harrison,229-9352-05,Phone,Ace Galaxy S6,Battery does not charge upto 100%,3,Medium,Ahmed,4:00 PM,12:00 PM,4-17-2021,4-18-2021,17-04-2021 00:00,18-04-2021 00:00,24,1
6780,Hamilton,388-4051-23,Phone,Ace Galaxy S6,Battery replacement,3,Low,Raj,12:00 PM,7:00 PM,04-03-2021,04-05-2021,04-03-2021 12:00,04-05-2021 19:00,1471,62
48892,Rogers,764-4120-74,Laptop,Ace Swift F20 Lite,Screen Flickering when connected to charger,,Medium,Surya,7:00 PM,9:00 AM,04-07-2021,04-08-2021,04-07-2021 19:00,04-08-2021 09:00,734,31
27065,Nelson,444-3737-14,Desktop,Ace Quantum Core 5278,"Battery not charging, laptop works with charger",3,Low,Abhishek,9:00 AM,11:00 AM,05-10-2021,05-12-2021,05-10-2021 09:00,05-12-2021 11:00,1466,62
79843,Edwards,010-0335-47,Desktop,Ace Quantum Core 5278,Charging port is loose,,High,Raj,11:00 AM,12:00 PM,5-26-2021,5-26-2021,26-05-2021 00:00,26-05-2021 00:00,0,0
96709,Edwards,179-9329-33,Tablet,Ace Tab E750 Pro,Keyboard not working,,Medium,Surya,12:00 PM,2:00 PM,05-08-2021,05-09-2021,05-08-2021 12:00,05-09-2021 14:00,746,32
15558,Clark,325-9215-14,Phone,Ace Galaxy S4,Touchscreen not working,,Medium,Abhishek,2:00 PM,3:00 PM,04-02-2021,04-03-2021,04-02-2021 14:00,04-03-2021 15:00,673,29
87961,Owens,386-5536-16,Tablet,Ace Tablet 500,Display cracked,,High,Rohan,3:00 PM,8:00 PM,04-05-2021,04-05-2021,04-05-2021 15:00,04-05-2021 20:00,5,1
36153,Carroll,784-1455-42,Phone,Ace M31 Prime,Screen borken,,High,Rohan,8:00 PM,3:00 PM,5-19-2021,5-19-2021,19-05-2021 00:00,19-05-2021 00:00,0,0
45530,Chapman,661-5139-53,Tablet,Ace NotePad 2,Touchpad not working,,High,Ahmed,3:00 PM,5:00 PM,04-09-2021,04-09-2021,04-09-2021 15:00,04-09-2021 17:00,2,1
59265,Holmes,294-7437-46,Phone,Ace 5s,Not charging,,High,Raj,5:00 PM,6:00 PM,4-24-2021,4-24-2021,24-04-2021 00:00,24-04-2021 00:00,0,0
14317,Payne,354-1322-87,Laptop,Ace SparX,Overheating very often,,Medium,Ahmed,6:00 PM,7:00 PM,5-17-2021,5-18-2021,17-05-2021 00:00,18-05-2021 00:00,24,1
