CUSTOMER ID,CUSTOMER NAME,PHONE NO,PRODUCT CATEGORY,PRODUCT NAME,ISSUES,SEVERITY,CREATED BY,OPENED,CLOSED,DATE OPENED,DATECLOSED
57205,Harrison,229-9352-05,Phone,Ace Galaxy S6,Battery does not charge upto 100%,Medium,Ahmed,4:00 PM,12:00 PM,"April 17, 2021","April 18, 2021"
6780,Hamilton,388-4051-23,Phone,Ace Galaxy S6,Battery replacement,Low,Raj,12:00 PM,7:00 PM,"April 3, 2021","April 5, 2021"
48892,Rogers,764-4120-74,Laptop,Ace Swift F20 Lite,Screen Flickering when connected to charger,Medium,Surya,7:00 PM,9:00 AM,"April 7, 2021","April 8, 2021"
27065,Nelson,444-3737-14,Desktop,Ace Quantum Core 5278,"Battery not charging, laptop works with charger",Low,Abhishek,9:00 AM,11:00 AM,"May 10, 2021","May 12, 2021"
79843,Edwards,010-0335-47,Desktop,Ace Quantum Core 5278,Charging port is loose,High,Raj,11:00 AM,12:00 PM,"May 26, 2021","May 26, 2021"
96709,Edwards,179-9329-33,Tablet,Ace Tab E750 Pro,Keyboard not working,Medium,Surya,12:00 PM,2:00 PM,"May 8, 2021","May 9, 2021"
15558,Clark,325-9215-14,Phone,Ace Galaxy S4,Touchscreen not working,Medium,Abhishek,2:00 PM,3:00 PM,"April 2, 2021","April 3, 2021"
87961,Owens,386-5536-16,Tablet,Ace Tablet 500,Display cracked,High,Rohan,3:00 PM,8:00 PM,"April 5, 2021","April 5, 2021"
36153,Carroll,784-1455-42,Phone,Ace M31 Prime,Screen borken,High,Rohan,8:00 PM,3:00 PM,"May 19, 2021","May 19, 2021"
45530,Chapman,661-5139-53,Tablet,Ace NotePad 2,Touchpad not working,High,Ahmed,3:00 PM,5:00 PM,"April 9, 2021","April 9, 2021"
59265,Holmes,294-7437-46,Phone,Ace 5s,Not charging,High,Raj,5:00 PM,6:00 PM,"April 24, 2021","April 24, 2021"
14317,Payne,354-1322-87,Laptop,Ace SparX,Overheating very often,Medium,Ahmed,6:00 PM,7:00 PM,"May 17, 2021","May 18, 2021"
60533,Adams,589-8969-28,Laptop,Ace Flare S6,Not charging,High,Raj,7:00 PM,10:00 PM,"April 11, 2021","April 11, 2021"
69631,Murray,332-3410-65,Desktop,Ace A700,Issue connecting to networks,Low,Surya,10:00 PM,12:00 PM,"May 17, 2021","May 19, 2021"
71093,Lloyd,474-3519-69,Desktop,Ace Pro 2000,Phone lags and freezes,Medium,Abhishek,8:00 AM,2:00 PM,"May 12, 2021","May 13, 2021"
37272,Miller,952-5317-62,Desktop,Ace PC 3699,Overheating,Low,Raj,2:00 PM,3:00 PM,"May 16, 2021","May 18, 2021"
12422,Allen,285-8575-54,Laptop,Ace Infinite,"Water damage, phone dead",High,Raj,1:00 PM,8:00 PM,"April 26, 2021","April 26, 2021"
18246,Morris,432-2441-10,Laptop,Ace SparX Pro,Display cracked completely,High,Ahmed,10:00 AM,3:00 PM,"May 5, 2021","May 5, 2021"
26203,Richardson,593-0288-24,Phone,Ace Galaxy S6,Touchpad unresponsive,High,Raj,9:00 AM,5:00 PM,"May 9, 2021","May 9, 2021"
23717,Brooks,020-6899-76,Tablet,Ace Tablet 500,Water damage,High,Surya,4:00 PM,6:00 PM,"May 19, 2021","May 19, 2021"
35941,Richardson,553-9843-50,Phone,Ace 5,Low battery life,Low,Abhishek,12:00 PM,7:00 PM,"April 20, 2021","April 24, 2021"
81321,Chapman,021-3385-63,Phone,Ace Galaxy S10,Doesnot charge upto 100%,Medium,Abhishek,7:00 PM,10:00 PM,"April 20, 2021","April 21, 2021"
86207,Chapman,895-9282-53,Phone,Ace 6s+,Can't connect to wifi,Medium,Abhishek,9:00 AM,7:00 PM,"May 15, 2021","May 16, 2021"
96547,Grant,180-2608-87,Phone,Ace Galaxy S4,SLow Phone,Low,Abhishek,11:00 AM,10:00 PM,"May 19, 2021","May 21, 2021"
84311,Russell,839-7350-22,Phone,Ace M31 Prime,Speakers not working,Medium,Abhishek,12:00 PM,8:00 AM,"May 19, 2021","May 20, 2021"
7783,West,532-6873-75,Phone,Ace Galaxy S9,Low battery life,Low,Abhishek,2:00 PM,2:00 PM,"May 8, 2021","May 11, 2021"
22675,Hawkins,158-9732-61,Phone,Ace 6,Cannot install apps,Medium,Abhishek,3:00 PM,1:00 PM,"May 3, 2021","May 4, 2021"
65289,Nelson,706-4061-85,Phone,Ace Galaxy S9,RAM not accessible,High,Abhishek,8:00 PM,10:00 AM,"May 24, 2021","May 25, 2021"
37576,Ferguson,807-9992-88,Phone,Ace 6s+,Cannot install updates,Low,Abhishek,3:00 PM,9:00 AM,"May 14, 2021","May 16, 2021"
35696,Hill,053-0195-57,Phone,Ace 5s,Display damaged,High,Abhishek,5:00 PM,4:00 PM,"April 7, 2021","April 8, 2021"
32645,Smith,814-5728-56,Phone,Ace Galaxy S4,Touchscreen unresponsive sometimes,Low,Abhishek,6:00 PM,12:00 PM,"April 23, 2021","April 25, 2021"
7825,Martin,318-5944-90,Phone,Ace 6s+,Keyboard damaged,Medium,Abhishek,7:00 PM,7:00 PM,"April 7, 2021","April 8, 2021"
39492,Gibson,954-4895-82,Phone,Ace Galaxy S9,Touchscreen unresponsive,Medium,Abhishek,10:00 PM,9:00 AM,"April 26, 2021","April 27, 2021"
79999,Andrews,488-6702-09,Phone,Ace X3,Water damage,High,Abhishek,5:00 PM,11:00 AM,"April 24, 2021","April 25, 2021"
15358,Chapman,362-5102-82,Phone,Ace M31 Prime,Processor burning,High,Surya,7:00 PM,12:00 PM,"April 10, 2021","April 11, 2021"
70700,Kelley,589-0430-51,Phone,Ace Galaxy S4,Keyboard unresponsive,Medium,Surya,8:00 AM,2:00 PM,"April 4, 2021","April 5, 2021"
98852,Armstrong,347-2018-48,Phone,Ace 5,Fans not working sometimes,Medium,Surya,2:00 PM,3:00 PM,"May 10, 2021","May 11, 2021"
43567,Evans,963-9079-89,Phone,Ace 6s+,Cannot install updates,Low,Surya,1:00 PM,8:00 PM,"April 26, 2021","April 28, 2021"
59092,Riley,823-7151-89,Phone,Ace Galaxy S9,Cannot install updates,Low,Surya,10:00 AM,3:00 PM,"May 27, 2021","May 30, 2021"
3490,Montgomery,711-7689-91,Phone,Ace Galaxy S10,Screen blackout when turning on,Medium,Surya,9:00 AM,5:00 PM,"May 28, 2021","May 28, 2021"
18828,Murray,290-5831-48,Phone,Ace Galaxy S10,Minor monitor issues,Medium,Surya,4:00 PM,6:00 PM,"May 16, 2021","May 17, 2021"
21524,Parker,853-9015-07,Tablet,Ace Swift F20 Lite,Monitor ghosting,Medium,Surya,12:00 PM,7:00 PM,"April 12, 2021","April 13, 2021"
98750,Ellis,755-8565-56,Tablet,Ace Tab E750 Pro,Blue Screen,High,Surya,7:00 PM,10:00 PM,"May 20, 2021","May 20, 2021"
58444,Casey,584-3449-23,Tablet,Ace Swift F20,Failing power supply,High,Surya,9:00 AM,11:00 AM,"April 3, 2021","April 3, 2021"
43911,Hunt,675-7077-74,Tablet,Ace Tablet 500 Mini,Screen frozen,High,Surya,11:00 AM,5:00 PM,"April 12, 2021","April 12, 2021"
54055,Casey,501-2970-79,Tablet,Ace Tablet 500 Mini,Camera is not working,Low,Surya,12:00 PM,7:00 PM,"April 1, 2021","April 3, 2021"
27031,Hill,014-6446-99,Tablet,Ace NotePad 2,Battery does not last for long,Medium,Surya,7:00 PM,8:00 AM,"May 13, 2021","May 14, 2021"
8991,Howard,500-6078-90,Tablet,Ace Tab E750,The device is not turning on,High,Surya,8:00 AM,2:00 PM,"May 31, 2021","May 31, 2021"
69634,Owens,393-4309-61,Tablet,Ace Swift F20,Display is broken,Medium,Surya,2:00 PM,1:00 PM,"May 12, 2021","May 13, 2021"
68853,Barnes,284-1428-38,Tablet,Ace NotePad 4,Does not get charged,Medium,Surya,1:00 PM,10:00 AM,"May 9, 2021","May 10, 2021"
26989,Kelly,195-4333-96,Tablet,Ace Tablet 500 Mini,Some apps are not working,Low,Ahmed,10:00 AM,9:00 AM,"April 5, 2021","April 6, 2021"
54783,Payne,679-2869-87,Tablet,Ace Swift F20 Lite,Forgotten password,Medium,Ahmed,9:00 AM,4:00 PM,"April 10, 2021","April 11, 2021"
65715,Crawford,758-0419-72,Tablet,Ace Tab E750,The device is not functioning,High,Ahmed,4:00 PM,12:00 PM,"May 17, 2021","May 18, 2021"
26523,Baker,326-6268-07,Tablet,Ace Tab E750 Pro,The screen is completely blank,High,Ahmed,12:00 PM,7:00 PM,"April 14, 2021","April 14, 2021"
76560,Riley,564-3023-77,Tablet,Ace Swift F20 Lite,Camera is blurry,Low,Ahmed,11:00 AM,9:00 AM,"April 25, 2021","April 28, 2021"
33380,Phillips,313-8036-07,Laptop,Ace SparX,Cannot connect to the app store,Low,Ahmed,12:00 PM,11:00 AM,"April 15, 2021","April 19, 2021"
66103,Payne,104-8180-72,Tablet,Ace Swift F20 Lite,The device heats up occasionally,Low,Ahmed,7:00 AM,12:00 PM,"May 6, 2021","May 8, 2021"
81127,Robinson,097-3187-32,Laptop,Ace Swift F20 Lite,The device needs a battery change,Medium,Ahmed,5:00 PM,2:00 PM,"April 18, 2021","April 18, 2021"
8593,Ellis,999-7118-75,Laptop,Ace SparX,Device is not receiving updates,Low,Ahmed,7:00 PM,3:00 PM,"May 27, 2021","May 29, 2021"
47412,Cunningham,615-9966-90,Phone,Ace 5s,Speakers are not working,Medium,Ahmed,8:00 AM,2:00 PM,"May 19, 2021","May 19, 2021"
29863,Ferguson,001-1925-33,Phone,Ace X3,Some apps are not opening,Low,Ahmed,2:00 PM,1:00 PM,"April 5, 2021","April 7, 2021"
44693,Gibson,969-8724-62,Desktop,Ace Pro 2000,Does not connect to the wifi,Low,Ahmed,1:00 PM,10:00 AM,"May 13, 2021","May 17, 2021"
75996,Alexander,839-6308-66,Desktop,Ace A700,MS apps not functioning,Medium,Ahmed,10:00 AM,9:00 AM,"April 1, 2021","April 2, 2021"
11091,Mitchell,566-9572-29,Laptop,Ace Flare S6,Device is not functioning at all,High,Ahmed,9:00 AM,4:00 PM,"May 21, 2021","May 22, 2021"
49528,Turner,638-5217-59,Desktop,Ace Pro 2000,Device does not connect to the network,Medium,Ahmed,4:00 PM,12:00 PM,"May 18, 2021","May 19, 2021"
22287,Edwards,417-8348-39,Desktop,Ace Pro 2000,Word and other ms apps are not opening,Medium,Raj,12:00 PM,7:00 PM,"May 5, 2021","May 6, 2021"
12919,Riley,493-9393-21,Phone,Ace 6,Keyboard is not working,Medium,Raj,7:00 PM,9:00 AM,"April 2, 2021","April 3, 2021"
81711,Belinda,653-7162-36,Tablet,Ace Tablet 500,Does not connect to external devices,Medium,Raj,9:00 AM,11:00 AM,"April 6, 2021","April 7, 2021"
22151,Jacob,811-9239-58,Desktop,Ace Pro 2000,Forgotten password,Low,Raj,11:00 AM,12:00 PM,"April 29, 2021","April 3, 2021"
17318,Oscar,706-5226-99,Tablet,Ace NotePad 2,Screen Is blank,High,Raj,12:00 PM,2:00 PM,"May 19, 2021","May 19, 2021"
11543,Andrew,148-0104-11,Desktop,Ace Quantum Core 5278,partial screen damage,Medium,Surya,2:00 PM,10:00 AM,"April 14, 2021","April 15, 2021"
63366,Vincent,387-3328-85,Tablet,Ace Tablet 500 Mini,mike is not working,Low,Abhishek,3:00 PM,9:00 AM,"May 29, 2021","May 1, 2021"
40292,Brooke,146-8957-94,Tablet,Ace Swift F20,Screen frozen,High,Rohan,8:00 PM,4:00 PM,"April 25, 2021","April 26, 2021"
17420,Cherry,692-4413-60,Tablet,Ace NotePad 4,Unresponsive power button,Medium,Ahmed,3:00 PM,12:00 PM,"May 15, 2021","May 16, 2021"
19089,John,891-3787-48,Tablet,Ace Swift F20,Cannot install apps,Low,Raj,5:00 PM,7:00 PM,"April 14, 2021","April 16, 2021"
16970,Lucy,753-6917-24,Tablet,Ace NotePad 2,Wifi connection issues,Low,Surya,6:00 PM,9:00 AM,"April 16, 2021","April 18, 2021"
51030,Lydia,515-7083-81,Tablet,Ace Tablet 500,Speakers damaged,Medium,Abhishek,7:00 PM,11:00 AM,"April 20, 2021","April 21, 2021"
52855,Kate,518-3613-53,Tablet,Ace NotePad 4,Calling feature unresponsive,High,Rohan,10:00 PM,4:00 PM,"April 25, 2021","April 26, 2021"
276,Evelyn,881-1723-45,Tablet,Ace NotePad 4,Broken Camera,Medium,Ahmed,11:00 AM,1:00 PM,"May 14, 2021","May 15, 2021"
75565,Carlos,463-8793-97,Tablet,Ace Tab E750,Partially screen damage,Medium,Rohan,12:00 PM,6:00 PM,"April 16, 2021","April 17, 2021"
1967,Amy,455-0279-98,Tablet,Ace Tab E750 Pro,Camera not working,Medium,Ahmed,7:00 AM,7:00 PM,"May 17, 2021","May 18, 2021"
36436,Eric,569-4152-32,Phone,Ace Galaxy S6,IR blaster unresponsive sometimes,Low,Raj,5:00 PM,8:00 AM,"April 21, 2021","April 23, 2021"
15598,Abigail,419-5621-21,Tablet,Ace NotePad 4,Cannot connect to Playstore,Low,Rohan,7:00 PM,2:00 PM,"April 3, 2021","April 5, 2021"
41561,Daisy,361-2545-65,Phone,Ace Galaxy S10,Phone crashes occasionally,Low,Ahmed,8:00 AM,1:00 PM,"April 6, 2021","April 8, 2021"
24433,Derek,965-1461-03,Desktop,Ace AZ Desktop,Low power supply,Medium,Raj,2:00 PM,10:00 AM,"April 14, 2021","April 15, 2021"
40680,James,448-8994-72,Desktop,Ace Pro 1000,Overall performance is sLow,Medium,Surya,1:00 PM,9:00 AM,"April 2, 2021","April 3, 2021"
91177,Thomas,696-4147-43,Desktop,Ace Pro 2000,Webcam unresponsive,Medium,Abhishek,10:00 AM,4:00 PM,"April 15, 2021","April 16, 2021"
58199,Alen,511-9328-79,Laptop,Ace SparX Pro,Touchscreen unresponsive,High,Raj,9:00 AM,12:00 PM,"April 21, 2021","April 21, 2021"
27134,Alan,043-8140-97,Laptop,Ace Notebook 1.0,Cannot connect to wifi,Low,Surya,4:00 PM,7:00 PM,"May 21, 2021","May 23, 2021"
87445,Madaline,498-2775-85,Phone,Ace Galaxy S6,Charging port damaged,High,Abhishek,12:00 PM,9:00 AM,"May 14, 2021","May 15, 2021"
54565,Freddie,476-7331-87,Laptop,Ace Notebook 2.0 Lite,Water damage,High,Rohan,7:00 PM,11:00 AM,"May 18, 2021","May 19, 2021"
90380,Ashton,464-3026-29,Tablet,Ace Tab E750,Display lagging,Low,Surya,9:00 AM,12:00 PM,"April 30, 2021","April 2, 2021"
51543,Byron,786-7222-85,Desktop,Ace Zeus V01,ms apps are not responding,Low,Abhishek,11:00 AM,2:00 PM,"April 24, 2021","April 26, 2021"
44044,Cadie,003-0837-11,Laptop,Ace SparX,chrome is not responding,Low,Raj,12:00 PM,3:00 PM,"April 19, 2021","April 23, 2021"
54266,Dale,661-0490-25,Desktop,Ace Pro 1000,mouse pointer is not working,Medium,Surya,2:00 PM,8:00 PM,"April 1, 2021","April 2, 2021"
55392,Henry,698-4971-15,Phone,Ace 6,water damage,High,Rohan,3:00 PM,3:00 PM,"May 9, 2021","May 10, 2021"
74613,Daniel,427-1935-57,Tablet,Ace Tab E750 Pro,some apps are not functioning,Low,Ahmed,8:00 PM,5:00 PM,"April 20, 2021","April 23, 2021"
81703,Stuart,864-7051-50,Desktop,Ace Pro 2000,keypad not working,Medium,Raj,3:00 PM,6:00 PM,"May 23, 2021","May 24, 2021"
18869,Martin,663-7482-31,Desktop,Ace Quantum Core 5278,webcam is not turning on,Low,Ahmed,5:00 PM,7:00 PM,"April 14, 2021","April 17, 2021"
44599,Annabella,634-2466-59,Desktop,Ace AZ Desktop,cannot use bluetooth and external devices,Medium,Raj,6:00 PM,10:00 PM,"May 27, 2021","May 28, 2021"
78743,Julia,484-7231-32,Desktop,Ace AZ Desktop,battery drains quickly,Medium,Surya,7:00 PM,11:00 AM,"April 3, 2021","April 4, 2021"
89626,Walter,362-1880-63,Desktop,Ace Pro 1000,Low battery life,Low,Abhishek,10:00 PM,12:00 PM,"April 9, 2021","April 11, 2021"
12952,Connie,656-9743-35,Phone,Ace Galaxy S6,Doesnot charge upto 100%,Medium,Raj,8:00 AM,7:00 AM,"May 24, 2021","May 25, 2021"
11041,Carina,511-9776-43,Phone,Ace 6,Can't connect to wifi,Medium,Surya,2:00 PM,5:00 PM,"April 5, 2021","April 6, 2021"
83398,Lydia,622-6393-48,Phone,Ace 6,SLow Phone,Low,Abhishek,1:00 PM,7:00 PM,"May 7, 2021","May 9, 2021"
40281,Eric,878-3381-98,Phone,Ace Galaxy S6,Speakers not working,Medium,Rohan,10:00 AM,8:00 AM,"April 15, 2021","April 16, 2021"
81776,Carl,033-7658-17,Phone,Ace Galaxy S10,Low battery life,Low,Rohan,9:00 AM,2:00 PM,"April 23, 2021","April 26, 2021"
22901,Paige,604-6307-88,Phone,Ace Galaxy S6,Cannot install apps,Medium,Ahmed,4:00 PM,1:00 PM,"April 26, 2021","April 27, 2021"
70603,Mike,107-2942-62,Phone,Ace Galaxy S10,RAM not accessible,High,Raj,12:00 PM,10:00 AM,"May 28, 2021","May 29, 2021"
89831,Samantha,424-9286-87,Phone,Ace X3,Cannot install updates,Low,Ahmed,7:00 PM,9:00 AM,"April 28, 2021","April 30, 2021"
13761,Ada,019-4133-59,Phone,Ace 5,Display damaged,High,Raj,9:00 AM,4:00 PM,"April 21, 2021","April 21, 2021"
49761,Alberta,347-7762-78,Phone,Ace 6s+,Touchscreen unresponsive sometimes,Low,Surya,11:00 AM,12:00 PM,"April 4, 2021","April 6, 2021"
34333,Amanda,978-4326-76,Phone,Ace 6,Keyboard damaged,Medium,Abhishek,12:00 PM,7:00 PM,"April 21, 2021","April 22, 2021"
43643,Antony,331-9445-73,Phone,Ace Galaxy S6,Touchscreen unresponsive,Medium,Raj,2:00 PM,9:00 AM,"April 16, 2021","April 17, 2021"
76364,George,767-5666-37,Phone,Ace Galaxy S6,Water damage,High,Raj,3:00 PM,11:00 AM,"May 3, 2021","May 4, 2021"
58232,Haris,253-4449-71,Phone,Ace Galaxy S10,Processor burning,High,Ahmed,8:00 PM,12:00 PM,"April 10, 2021","April 11, 2021"
29292,Aldus,236-4789-48,Phone,Ace Galaxy S6,Keyboard unresponsive,Medium,Raj,3:00 PM,2:00 PM,"May 23, 2021","May 24, 2021"
87574,Carl,412-0832-11,Phone,Ace Galaxy S10,Fans not working sometimes,Medium,Surya,5:00 PM,3:00 PM,"June 1, 2021","June 2, 2021"
52902,Myra,294-1908-40,Phone,Ace M31 Prime,Cannot install updates,Low,Rohan,6:00 PM,8:00 PM,"May 25, 2021","May 28, 2021"
84774,Carlos,923-6157-33,Laptop,Ace Flare S2,Cannot install updates,Low,Ahmed,7:00 PM,3:00 PM,"May 10, 2021","May 13, 2021"
74568,Chester,800-6355-74,Laptop,Ace Lappy 1126,Screen blackout when turning on,Medium,Raj,10:00 PM,5:00 PM,"May 28, 2021","May 29, 2021"
61220,Michelle,399-9833-52,Laptop,Ace Swift F20 Lite,Minor monitor issues,Medium,Surya,5:00 PM,6:00 PM,"May 11, 2021","May 12, 2021"
16617,Mary,187-9617-95,Laptop,Ace Infinite,Monitor ghosting,Medium,Abhishek,7:00 PM,7:00 PM,"June 3, 2021","June 4, 2021"
3539,Byron,949-2930-90,Laptop,Ace TouchPad 2000,Cannot connect to wifi,Low,Rohan,8:00 AM,10:00 PM,"June 15, 2021","June 18, 2021"
86559,Audrey,688-0609-47,Laptop,Ace Notebook 2.0,Charging port damaged,High,Rohan,2:00 PM,12:00 PM,"May 30, 2021","May 31, 2021"
73144,Vincent,067-3144-91,Laptop,Ace TouchPad 2000,Water damage,High,Rohan,1:00 PM,2:00 PM,"May 12, 2021","May 13, 2021"
5654,Ellia,784-5507-39,Laptop,Ace Infinite,Display lagging,Low,Rohan,10:00 AM,3:00 PM,"May 23, 2021","May 26, 2021"
92697,Mary,267-9633-47,Laptop,Ace Infinite,ms apps are not responding,Low,Rohan,9:00 AM,8:00 PM,"June 13, 2021","June 15, 2021"
40042,Penelope,380-2573-66,Laptop,Ace Lappy 1126,chrome is not responding,Low,Rohan,4:00 PM,3:00 PM,"May 3, 2021","May 5, 2021"
11146,Spike,788-1811-28,Laptop,Ace Swift F20 Lite,mouse pointer is not working,Medium,Rohan,12:00 PM,5:00 PM,"May 17, 2021","May 18, 2021"
74692,Miller,125-9813-91,Laptop,Ace Notebook 2.0,water damage,High,Rohan,7:00 PM,6:00 PM,"May 12, 2021","May 13, 2021"
40369,Ada,874-3810-90,Laptop,Ace Infinite,some apps are not functioning,Low,Rohan,9:00 AM,7:00 PM,"June 1, 2021","June 4, 2021"
77941,Hailey,401-5682-86,Laptop,Ace Lappy 1126,keypad not working,High,Rohan,11:00 AM,10:00 PM,"May 2, 2021","May 2, 2021"
32402,Sofia,359-5172-15,Laptop,Ace SparX,webcam is not turning on,Low,Rohan,12:00 PM,7:00 PM,"May 1, 2021","May 4, 2021"
18401,Jasmine,263-2057-21,Laptop,Ace Notebook 2.0 Lite,cannot use bluetooth and external devices,Medium,Abhishek,7:00 PM,10:00 PM,"May 18, 2021","May 19, 2021"
31268,Caroline,733-2730-53,Laptop,Ace SparX Pro,battery drains quickly,Medium,Abhishek,8:00 AM,8:00 AM,"May 8, 2021","May 9, 2021"
85628,Amber,648-0572-08,Laptop,Ace SparX,Wifi connection issues,Low,Abhishek,2:00 PM,2:00 PM,"May 1, 2021","May 4, 2021"
8886,Justin,042-3243-04,Laptop,Ace Notebook 2.0,cannot download apps,Medium,Abhishek,1:00 PM,1:00 PM,"June 15, 2021","June 16, 2021"
51793,Arthur,519-7050-30,Laptop,Ace Swift F20 Lite,cannot install windows 10,Low,Abhishek,10:00 AM,10:00 AM,"June 5, 2021","June 6, 2021"
57685,Arthur,187-4935-48,Desktop,Ace Quantum Core 5278,does not open ms word,Low,Abhishek,9:00 AM,9:00 AM,"June 12, 2021","June 15, 2021"
21555,Byron,471-6186-46,Desktop,Ace Zeus V01,Forgotten password,High,Abhishek,4:00 PM,4:00 PM,"June 2, 2021","June 3, 2021"
34879,Maddie,390-4936-84,Desktop,Ace Pro 1000,Device does not connect to the network,Medium,Abhishek,12:00 PM,12:00 PM,"June 2, 2021","June 3, 2021"
98327,Alissa,293-8948-41,Desktop,Ace AZ Desktop,cannot connect to the network,Medium,Abhishek,12:00 PM,7:00 PM,"May 27, 2021","May 28, 2021"
1401,Patrick,157-2548-93,Desktop,Ace Quantum Core 5278,Camera not working,Medium,Abhishek,7:00 AM,9:00 AM,"May 2, 2021","May 3, 2021"
74637,Victoria,315-5181-13,Desktop,Ace Quantum Core 5278,IR blaster unresponsive sometimes,Low,Abhishek,5:00 PM,11:00 AM,"June 7, 2021","June 10, 2021"
47922,Myra,533-2514-41,Desktop,Ace AZ Desktop,Cannot connect to Playstore,Low,Abhishek,7:00 PM,12:00 PM,"June 9, 2021","June 12, 2021"
81998,Natalie,066-8997-46,Desktop,Ace Quantum Core 5278,Phone crashes occasionally,Low,Abhishek,8:00 AM,2:00 PM,"May 23, 2021","May 26, 2021"
16775,Kellan,149-9420-79,Desktop,Ace Pro 2000,SLow charging battery,Medium,Abhishek,2:00 PM,3:00 PM,"May 16, 2021","May 17, 2021"
19790,Rosie,196-4614-49,Desktop,Ace AZ Desktop,Overall performance is sLow,Medium,Surya,1:00 PM,8:00 PM,"May 18, 2021","May 19, 2021"
94054,Miranda,501-6489-99,Desktop,Ace Pro 1000,Camera broken,Medium,Surya,10:00 AM,3:00 PM,"May 2, 2021","May 3, 2021"
9024,Alina,986-1201-61,Desktop,Ace AZ Desktop,Touchscreen unresponsive,High,Surya,9:00 AM,5:00 PM,"June 6, 2021","June 6, 2021"
35478,Camila,453-5107-10,Desktop,Ace Pro 2000,Cannot connect to wifi,Low,Surya,4:00 PM,6:00 PM,"May 11, 2021","May 13, 2021"
38467,Olivia,301-8040-99,Desktop,Ace Zeus V01,Charging port damaged,High,Surya,12:00 PM,7:00 PM,"June 11, 2021","June 11, 2021"
41442,Briony,717-9617-25,Desktop,Ace AZ Desktop,Water damage,High,Surya,7:00 PM,10:00 PM,"May 30, 2021","May 30, 2021"
62151,Edith,650-2769-77,Desktop,Ace Zeus V01,Display lagging,Low,Surya,9:00 AM,7:00 AM,"May 5, 2021","May 8, 2021"
94245,Henry,789-8105-02,Desktop,Ace PC 3699,Power Button not working,High,Surya,11:00 AM,5:00 PM,"May 26, 2021","May 26, 2021"
79357,Lucy,201-8769-92,Desktop,Ace Quantum Core 5278,Battery does not charge upto 100%,Medium,Surya,12:00 PM,7:00 PM,"May 25, 2021","May 26, 2021"
73732,Eleanor,670-0269-86,Desktop,Ace PC 3699,Battery replacement,Low,Surya,2:00 PM,8:00 AM,"May 17, 2021","May 20, 2021"
44257,Lucy,464-2238-32,Desktop,Ace PC 3699,Screen Flickering when connected to charger,Medium,Surya,3:00 PM,2:00 PM,"May 29, 2021","May 30, 2021"
27279,Carl,963-7249-97,Desktop,Ace PC 3699,"Battery not charging, laptop works with charger",Low,Surya,8:00 PM,1:00 PM,"June 13, 2021","June 16, 2021"
32135,Daisy,955-7115-09,Tablet,Ace Swift F20,Charging port is loose,High,Surya,3:00 PM,10:00 AM,"May 12, 2021","May 13, 2021"
40422,Frederick,566-1648-60,Tablet,Ace Tab E750,Keyboard not working,Medium,Surya,5:00 PM,9:00 AM,"May 24, 2021","May 25, 2021"
79917,Amy,671-4660-41,Tablet,Ace Tab E750,Touchscreen not working,Medium,Surya,6:00 PM,4:00 PM,"May 20, 2021","May 21, 2021"
13497,Aiden,671-1831-37,Tablet,Ace Swift F20,Display cracked,High,Surya,7:00 PM,12:00 PM,"June 7, 2021","June 8, 2021"
48404,Edgar,925-8335-64,Tablet,Ace Tab E750 Pro,Broken Camera,Low,Ahmed,10:00 PM,7:00 PM,"May 7, 2021","May 11, 2021"
43920,Kelvin,698-6230-46,Tablet,Ace Tab E750,cannot use bluetooth,Low,Ahmed,11:00 AM,9:00 AM,"June 6, 2021","June 11, 2021"
95608,Mike,722-8246-33,Tablet,Ace Tablet 500,Broken screen,Medium,Ahmed,12:00 PM,11:00 AM,"May 2, 2021","May 3, 2021"
86052,Alissa,645-4955-36,Tablet,Ace Tab E750,Home button not working,Low,Ahmed,7:00 AM,12:00 PM,"May 6, 2021","May 7, 2021"
34767,Edward,511-9601-58,Tablet,Ace NotePad 2,Phone battery damaged,High,Ahmed,5:00 PM,11:00 PM,"May 2, 2021","May 2, 2021"
12731,Sawyer,839-9236-31,Tablet,Ace Tablet 500,Phone heats up quickly,Low,Ahmed,7:00 PM,3:00 PM,"June 4, 2021","June 6, 2021"
44849,Rosie,815-8795-02,Tablet,Ace Tab E750 Pro,Sounds not loud enough,Low,Ahmed,8:00 AM,2:00 PM,"May 19, 2021","May 23, 2021"
64946,Derek,911-4464-18,Tablet,Ace Tablet 500 Mini,tablet lagging often,Medium,Ahmed,2:00 PM,1:00 PM,"May 20, 2021","May 21, 2021"
46667,Rafael,518-1180-65,Tablet,Ace Swift F20 Lite,Phone senitivity High,Low,Ahmed,1:00 PM,10:00 AM,"May 9, 2021","May 11, 2021"
30382,Blake,929-7893-83,Tablet,Ace Swift F20 Lite,Phone power off itself,High,Ahmed,10:00 AM,9:00 AM,"June 11, 2021","June 11, 2021"
21140,Jared,302-7150-67,Tablet,Ace NotePad 2,Back button not working sometimes,Low,Ahmed,9:00 AM,4:00 PM,"June 13, 2021","June 17, 2021"
52126,Adele,952-4132-29,Tablet,Ace NotePad 4,Camera Broken,Low,Ahmed,4:00 PM,12:00 PM,"May 16, 2021","May 19, 2021"
99143,Mary,412-1353-11,Tablet,Ace Swift F20,Pictures quality breaking,Low,Ahmed,12:00 PM,7:00 PM,"May 4, 2021","May 8, 2021"
